"Xyleborus affinis","Xyleborus xylographus","Euwallacea fornicatus","Xyleborinus saxeseni","mutillatus","Ambrosiodmus obliquus","Xyleborus glabratus","Xyleborus seriatus","Xyleborus germanus","Euwallacea validus","Xyleborus ferrugineus"
0.988431310626264,0.974454149463453,0.865462040284348,0.682335444525855,0.622927488784506,0.405982087144665,0.999465025751661,0.529610022509806,0.633485440485092,0.847617381951022,0.878275205494266
0.987511417225453,0.970593734031685,0.858664591617813,0.673137923445338,0.609986411694124,0.393370296378631,0.99936158668855,0.517948608842613,0.626097756231097,0.839763746035116,0.872939328710885
0.986574961047313,0.966425050276081,0.851972982435833,0.664313395946344,0.597600682625521,0.381569685581266,0.999245409627196,0.50689962230735,0.619055008776833,0.83203642470563,0.867709324783101
0.985622666793606,0.96194662858758,0.845384765298014,0.655834061532554,0.585733894228022,0.370502010574283,0.99911572593705,0.49641110112022,0.612326924518353,0.824433343779884,0.862580101574459
0.984655203805452,0.957158100397285,0.838897567111735,0.647675234806911,0.574352883890252,0.360098994161539,0.998971764972326,0.486437214408294,0.605887128181392,0.816952370999621,0.857547032041772
0.983673192963381,0.952060182154259,0.832509086405815,0.639814877616171,0.56342736318422,0.350300760187983,0.998812754467935,0.476937335073515,0.59971248919301,0.809591336022584,0.852605890150848
0.982677212437978,0.946654655220719,0.826217090709607,0.632233218725142,0.552929599704934,0.341054558384919,0.998637920932123,0.467875283212624,0.593782601338291,0.802348046398726,0.847752798332741
0.981667802525108,0.94094434135738,0.82001941403583,0.624912441601279,0.542834142343321,0.332313718011816,0.998446490037933,0.459218703298217,0.58807936404858,0.795220300390648,0.842984183968827
0.980645469744206,0.934933073611957,0.813913954464599,0.617836425827311,0.533117582848985,0.324036783158657,0.998237687015223,0.450938547385499,0.582586642167988,0.788205897289641,0.838296743024364
0.97961069033747,0.928625662548358,0.807898671825605,0.610990531193356,0.523758347928575,0.316186793489703,0.998010737044649,0.443008643175621,0.577289987018158,0.781302645727229,0.833687409403581
0.978563913277638,0.922027857865323,0.80197158547506,0.604361416088331,0.514736517200959,0.308730682329252,0.997764865654798,0.435405330594103,0.572176405846111,0.77450837037023,0.829153328929734
0.977505562869366,0.915146305552551,0.796130772163896,0.597936883703305,0.506033663172891,0.301638770095439,0.997499299123391,0.428107154138307,0.567234169829601,0.767820917303685,0.824691837097897
0.976436041011958,0.907988500820356,0.790374363993585,0.591705750972394,0.497632710065849,0.294884335725375,0.99721326488336,0.421094600957692,0.562452653082515,0.761238158342571,0.820300439931094
0.975355729177954,0.900562737115875,0.78470054645601,0.585657736243915,0.489517808857913,0.288443252289783,0.996905991934415,0.414349876694931,0.557822196788466,0.754757994464626,0.815976797408987
0.974264990151718,0.892878051604893,0.77910755655381,0.579783362489182,0.481674226334405,0.282293675744017,0.996576711260584,0.407856712704557,0.553333993857505,0.748378358519046,0.811718709044371
0.973164169564154,0.88494416755342,0.773593680997748,0.574073873484528,0.474088246290341,0.276415777904792,0.996224656254121,0.401600199499494,0.548979990463066,0.742097217336385,0.80752410126486
0.972053597253206,0.876771434087226,0.768157254477717,0.568521160891057,0.466747081313567,0.270791516424356,0.995849063146067,0.395566642242174,0.544752801554005,0.735912573341881,0.80339101632117
0.970933588474755,0.86837076384068,0.76279665800414,0.563117700540395,0.45963879381297,0.265404435864283,0.995449171443641,0.389743434859904,0.540645638007555,0.729822465755985,0.799317602493933
0.969804444984384,0.859753569028561,0.757510317316624,0.557856496538426,0.452752225151257,0.260239495030158,0.995024224374595,0.384118949971024,0.536652243534513,0.72382497145118,0.79530210541097
0.968666456007191,0.850931696486471,0.75229670135686,0.552731032041117,0.446076931904391,0.255282916576616,0.994573469338562,0.378682442294426,0.532766839798384,0.717918205522278,0.791342860319069
0.967519899110114,0.841917362227302,0.747154320802897,0.547735225750949,0.439603128405974,0.250522055575603,0.994096158365381,0.373423963606834,0.528984078487849,0.71210032161778,0.7874382851801
0.966365040989028,0.832723086053784,0.742081726662024,0.542863393339572,0.43332163484943,0.245945284294308,0.993591548580308,0.368334287630046,0.525298999303423,0.706369512072011,0.783586874482256
0.965202138181028,0.823361626750945,0.737077508919636,0.538110213130093,0.427223830317745,0.241541890879999,0.993058902675979,0.363404843489535,0.52170699299709,0.700724007871305,0.779787193674303
0.964031437710828,0.813845918358446,0.732140295241574,0.533470695476901,0.421301610192692,0.23730199001793,0.992497489390918,0.358627656598411,0.518203768747403,0.695162078482213,0.776037874144757
0.962853177678916,0.804189007991996,0.727268749727547,0.528940155366905,0.415547347465567,0.233216443931776,0.991906583994365,0.353995295996012,0.514785325269415,0.689682031565298,0.772337608679496
0.961667587798069,0.794403995646579,0.722461571713354,0.52451418783713,0.409953857531322,0.229276792346614,0.99128546877711,0.349500827315493,0.511447925154224,0.684282212594417,0.768685147340922
0.960474889883936,0.784503976373055,0.717717494619732,0.520188645862677,0.404514366099433,0.225475190242211,0.990633433548007,0.345137770675622,0.508188072011401,0.678961004398347,0.765079293719829
0.959275298304639,0.774501985174894,0.713035284845769,0.515959620418339,0.39922247989907,0.221804352397448,0.989949776135792,0.340900062892893,0.505002490052275,0.673716826639034,0.761518901517841
0.958069020393722,0.764410944924601,0.708413740704912,0.511823422458501,0.39407215989437,0.218257503871371,0.989233802895774,0.336782023494778,0.501888105805779,0.668548135238609,0.758002871423945
0.956856256830223,0.754243617550596,0.703851691401685,0.507776566594768,0.389057696758721,0.214828335687764,0.988484829220944,0.332778324086304,0.498842031703315,0.663453421765466,0.754530148253453
0.955637201989171,0.744012558696227,0.699347996047352,0.503815756280166,0.384173688385703,0.211510965092379,0.987702180057008,0.328883960682483,0.495861551306498,0.658431212788185,0.751099718321749
0.954412044265451,0.733730076003834,0.69490154271281,0.499937870333752,0.379415019239395,0.208299899838351,0.986885190420802,0.325094228670324,0.492944105983155,0.653480069204762,0.747710607028693
0.953180966373569,0.723408191129381,0.690511247517106,0.496139950660738,0.374776841368594,0.205190006028562,0.986033205921531,0.321404700107773,0.490087282863427,0.648598585553501,0.74436187663247
0.951944145625636,0.71305860554776,0.686176053750038,0.492419191041388,0.370254556928633,0.202176479106022,0.985145583284224,0.317811203104177,0.487288803930309,0.643785389310972,0.741052624194253
0.950701754189555,0.70269267016607,0.681894931027366,0.48877292687757,0.365843802071266,0.199254817636455,0.984221690874778,0.314309803058783,0.484546516118038,0.639039140181627,0.737781979677202
0.949453959329221,0.69232135872249,0.677666874477258,0.485198625799239,0.361540432077842,0.196420799572741,0.983260909225925,0.310896785561255,0.481858382308002,0.634358529382984,0.73454910418527
0.94820092362834,0.681955244912154,0.673490903956613,0.481693879044699,0.357340507623984,0.193670460729868,0.982262631563442,0.307568640781813,0.47922247312574,0.629742278929681,0.731353188328869
0.946942805199279,0.671604483149059,0.669366063296033,0.478256393538524,0.35324028207547,0.191000075232576,0.981226264331877,0.304322049199075,0.476636959454547,0.625189140919204,0.728193450705924
0.945679757878249,0.661278792844503,0.665291419572201,0.474883984599699,0.349236189725152,0.188406137726841,0.980151227719052,0.301153868531387,0.474100105591463,0.620697896821634,0.725069136488061
0.944411931407948,0.650987446058119,0.661266062406541,0.471574569220107,0.345324834889756,0.185885347171307,0.979036956178592,0.298061121752841,0.471610262980272,0.616267356775414,0.721979516102778
0.943139471608716,0.640739258357094,0.657289103289064,0.468326159860116,0.341502981793389,0.183434592046528,0.977882898949675,0.295040986088589,0.469165864463822,0.611896358890772,0.718923884003411
0.941862520539124,0.630542582702598,0.653359674926342,0.465136858713746,0.337767545171674,0.181050936838633,0.976688520573208,0.292090782895768,0.466765419004611,0.607583768562196,0.715901557519507
0.940581216646832,0.620405306169688,0.649476930612626,0.462004852401012,0.334115581536775,0.178731609670505,0.975453301403612,0.289207968346615,0.464407506828375,0.603328477791072,0.71291187578102
0.939295694910495,0.610334849297679,0.645640043623165,0.458928407049459,0.330544281049223,0.176473990967821,0.97417673811536,0.286390124839326,0.462090774950472,0.599129404519431,0.709954198710337
0.938006086973382,0.600338167862114,0.641848206628804,0.455905863730818,0.327050959947478,0.174275603059839,0.972858344203439,0.283634953070117,0.459813933049244,0.594985491975543,0.707027906076765
0.936712521269352,0.590421756856518,0.638100631131014,0.452935634222203,0.323633053490718,0.172134100625769,0.971497650476843,0.280940264706922,0.457575749654419,0.590895708031934,0.704132396608595
0.935415123141742,0.580591656472039,0.634396546916522,0.450016197064298,0.320288109374367,0.170047261907217,0.97009420554425,0.278303975611265,0.455375048622003,0.586859044576319,0.70126708715833
0.934114014955699,0.570853459865331,0.630735201530755,0.44714609389171,0.31701378158154,0.168012980615625,0.968647576290988,0.275724099560321,0.453210705870101,0.582874516895743,0.698431411917082
0.932809316204414,0.561212322509456,0.62711585976935,0.444323926013079,0.313807824636809,0.166029258471131,0.967157348346401,0.273198742425943,0.451081646352731,0.578941163074223,0.695624821674463
0.93150114360969,0.551672972928794,0.623537803187013,0.441548351220657,0.310668088231708,0.164094198315829,0.965623126540735,0.270726096771734,0.448986841251026,0.575058043404007,0.692846783120683
0.930189611217253,0.542239724626685,0.620000329623039,0.438818080811005,0.30759251219398,0.162205997750272,0.964044535350648,0.268304436833029,0.446925305363287,0.571224239810564,0.690096778187801
0.928874830487148,0.532916489023455,0.616502752742839,0.436131876800139,0.30457912177501,0.160362943247194,0.962421219332459,0.26593211384801,0.444896094677154,0.567438855291304,0.687374303427379
0.927556910379564,0.523706789232419,0.613044401594857,0.433488549318005,0.30162602323204,0.158563404701038,0.960752843542252,0.263607551711228,0.442898304108815,0.563701013368015,0.684678869421992
0.926235957436388,0.514613774512024,0.609624620182268,0.4308869541685,0.298731399683729,0.156805830375934,0.959039093941956,0.261329242923455,0.440931065395587,0.560009857552927,0.682010000228289
