"Xyleborus ferrugineus","Xylosandrus compactus","Sampsonius dampfi","Xyleborus xylographus"
0.913792961771931,1,0.321472793180045,0.345222995280352
0.913112828538831,1,0.318250006369829,0.340847844514519
0.912432073818563,1,0.315064199896287,0.336526320961742
0.911750708768942,1,0.311915020975014,0.332258153996605
0.911068744442734,1,0.308802115033502,0.328043053471107
0.910386191788983,1,0.305725126007555,0.323880710814899
0.909703061654312,1,0.302683696624207,0.319770800104375
0.909019364784205,1,0.299677468671571,0.315712979100418
0.908335111824258,1,0.296706083256007,0.311706890254701
0.90765031332141,1,0.293769181047055,0.307752161684532
0.906964979725146,1,0.290866402510496,0.30384840811632
0.906279121388683,1,0.28799738812997,0.299995231797775
0.905592748570127,1,0.285161778617518,0.296192223379083
0.904905871433618,1,0.282359215113443,0.292438962763302
0.904218500050442,1,0.279589339375845,0.288735019926313
0.903530644400135,1,0.276851793960224,0.285079955706711
0.902842314371554,1,0.274146222389481,0.281473322566042
0.902153519763942,1,0.271472269314682,0.277914665319852
0.901464270287961,1,0.268829580666923,0.27440352184007
0.900774575566718,1,0.266217803800632,0.270939423729218
0.900084445136765,1,0.263636587628618,0.26752189696703
0.899393888449084,1,0.261085582749207,0.264150462530073
0.898702914870055,1,0.258564441565752,0.260824636984934
0.898011533682411,1,0.256072818398826,0.257543933055636
0.897319754086167,1,0.253610369591387,0.254307860165896
0.896627585199542,1,0.251176753607192,0.251115924956857
0.895935036059862,1,0.248771631122749,0.247967631780983
0.895242115624449,1,0.246394665113051,0.24486248317274
0.894548832771494,1,0.244045520931373,0.241799980296756
0.893855196300913,1,0.24172386638336,0.238779623374096
0.893161214935198,1,0.239429371795665,0.23580091208734
